questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,schoolGrade,year,question,subject,category
NYSEDREGENTS_2007_4_6,6,1,C,1,1,NYSEDREGENTS,4,2007,Which thermometer shows a temperature of 65°F? (A) {img:images/NYSEDREGENTS/2007_4th_Grade/01.PNG} (B) {img:images/NYSEDREGENTS/2007_4th_Grade/02.PNG} (C) {img:images/NYSEDREGENTS/2007_4th_Grade/03.PNG} (D) {img:images/NYSEDREGENTS/2007_4th_Grade/04.PNG},,Train
NYSEDREGENTS_2007_4_9,9,1,D,1,1,NYSEDREGENTS,4,2007,The diagram below shows a girl in a wheelchair using a ramp to enter a building. {img:images/NYSEDREGENTS/2007_4th_Grade/05.PNG} The ramp she is using is an example of which simple machine? (A) pulley (B) lever (C) wheel (D) inclined plane,,Train
NYSEDREGENTS_2009_4_11,11,1,A,1,1,NYSEDREGENTS,4,2009,The diagram below shows an electrical circuit. {img:images/NYSEDREGENTS/2009_4th_Grade/03.PNG} The purpose of the copper wire is to (A) conduct electricity (B) produce electricity (C) store electricity (D) stop the flow of electricity,,Train
NYSEDREGENTS_2009_4_13,13,1,C,1,1,NYSEDREGENTS,4,2009,The diagram below shows the effect of a river on an area over many years. {img:images/NYSEDREGENTS/2009_4th_Grade/04.PNG} Which process caused the valley to form? (A) condensation (B) deposition (C) erosion (D) evaporation,,Train
NYSEDREGENTS_2009_4_16,16,1,D,1,1,NYSEDREGENTS,4,2009,The diagram below shows a lodge where beavers live. {img:images/NYSEDREGENTS/2009_4th_Grade/05.PNG} This diagram shows that beavers need trees for (A) air (B) water (C) sunlight (D) shelter,,Train
NYSEDREGENTS_2009_4_18,18,1,B,1,1,NYSEDREGENTS,4,2009,The diagram below shows a fox and an owl both trying to catch a rabbit. {img:images/NYSEDREGENTS/2009_4th_Grade/06.PNG} The fox and the owl are both (A) finding a mate (B) competing for food (C) seeking shelter (D) migrating for winter,,Train
NYSEDREGENTS_2009_4_21,21,1,D,1,1,NYSEDREGENTS,4,2009,"The diagram below shows the life cycle of a frog. Four stages of development are labeled A, B, C, and D. {img:images/NYSEDREGENTS/2009_4th_Grade/07.PNG} Which letter shows the adult stage of development? (A) A (B) B (C) C (D) D",,Train
NYSEDREGENTS_2009_4_29,29,1,D,1,1,NYSEDREGENTS,4,2009,"The data table below shows the height of a bean plant over a three-month period. The height of the plant is recorded in centimeters (cm). {img:images/NYSEDREGENTS/2009_4th_Grade/08.PNG} If the pattern shown continues, the height of the plant in June will be (A) 6 cm (B) 12 cm (C) 14 cm (D) 19 cm",,Train
NYSEDREGENTS_2009_4_30,30,1,A,1,1,NYSEDREGENTS,4,2009,"The diagram below shows a food chain. {img:images/NYSEDREGENTS/2009_4th_Grade/09.PNG} If the wheat plants died, the population of mice would most likely (A) decrease (B) increase (C) remain the same",,Train
NYSEDREGENTS_2009_4_6,6,1,C,1,1,NYSEDREGENTS,4,2009,"Base your answers on the information below and on your knowledge of science. A group of students completed a float or sink experiment. They put six objects into a bucket of water. The objects were made of three different materials: clay, plastic, and steel. The diagram below shows the results of the experiment. {img:images/NYSEDREGENTS/2009_4th_Grade/01.PNG} Which material always sank in this experiment? (A) clay (B) plastic (C) steel",,Train
NYSEDREGENTS_2009_4_7,7,1,C,1,1,NYSEDREGENTS,4,2009,"Base your answers on the information below and on your knowledge of science. A group of students completed a float or sink experiment. They put six objects into a bucket of water. The objects were made of three different materials: clay, plastic, and steel. The diagram below shows the results of the experiment. {img:images/NYSEDREGENTS/2009_4th_Grade/01.PNG} The clay boat and clay ball have the same mass. Which property causes the boat to float and the ball to sink? (A) color (B) mass (C) shape (D) texture",,Train
NYSEDREGENTS_2009_4_8,8,1,B,1,1,NYSEDREGENTS,4,2009,"The diagram below shows a glass of water and a rock. {img:images/NYSEDREGENTS/2009_4th_Grade/02.PNG} When the rock is placed into the glass, the water level will (A) decrease (B) increase (C) remain the same",,Train
NYSEDREGENTS_2011_4_1,1,1,D,1,1,NYSEDREGENTS,4,2011,The diagram below shows a balance. Side A has five blocks and side B has three blocks. The mass of each block is shown in grams (g). {img:images/NYSEDREGENTS/2011_4th_Grade/01.PNG} How much greater is the mass of the blocks on side A than the mass of the blocks on side B? (A) 50 g (B) 100 g (C) 150 g (D) 200 g,,Train
NYSEDREGENTS_2011_4_12,12,1,C,1,1,NYSEDREGENTS,4,2011,The diagram below shows a bell ringing. {img:images/NYSEDREGENTS/2011_4th_Grade/04.PNG} Which form of energy is produced when a bell rings? (A) magnetic (B) electrical (C) sound (D) light,,Train
NYSEDREGENTS_2011_4_14,14,1,D,1,1,NYSEDREGENTS,4,2011,The diagram below shows a pan of boiling water on a stove. {img:images/NYSEDREGENTS/2011_4th_Grade/05.PNG} Which form of energy changes the water from a liquid to a gas as it boils? (A) sound (B) mechanical (C) light (D) heat,,Train
NYSEDREGENTS_2011_4_17,17,1,C,1,1,NYSEDREGENTS,4,2011,The diagram below shows a mature flower. {img:images/NYSEDREGENTS/2011_4th_Grade/06.PNG} This flower produced seeds that grew into new flowers. Which new flower is most likely an offspring of this mature flower? (A) {img:images/NYSEDREGENTS/2011_4th_Grade/07.PNG} (B) {img:images/NYSEDREGENTS/2011_4th_Grade/08.PNG} (C) {img:images/NYSEDREGENTS/2011_4th_Grade/09.PNG} (D) {img:images/NYSEDREGENTS/2011_4th_Grade/10.PNG},,Train
NYSEDREGENTS_2011_4_18,18,1,B,1,1,NYSEDREGENTS,4,2011,The diagram below shows a baby elephant with one of its parents. {img:images/NYSEDREGENTS/2011_4th_Grade/11.PNG} The baby elephant's trunk is an example of (A) a response to the environment (B) an inherited trait (C) coloration to attract mates (D) a seasonal adaptation,,Train
NYSEDREGENTS_2011_4_19,19,1,B,1,1,NYSEDREGENTS,4,2011,"Base your answers on the diagram below, which shows four stages in the growth and development of a bean plant. The stages are labeled A, B, C, and D. {img:images/NYSEDREGENTS/2011_4th_Grade/12.PNG} In which stage is germination first visible? (A) A (B) B (C) C (D) D",,Train
NYSEDREGENTS_2011_4_20,20,1,B,1,1,NYSEDREGENTS,4,2011,"Base your answers on the diagram below, which shows four stages in the growth and development of a bean plant. The stages are labeled A, B, C, and D. {img:images/NYSEDREGENTS/2011_4th_Grade/12.PNG} Which new structure first appears in stage D? (A) seed (B) leaf (C) root (D) stem",,Train
NYSEDREGENTS_2011_4_21,21,1,D,1,1,NYSEDREGENTS,4,2011,The diagram below shows four stages in the life cycle of a butterfly. One stage is labeled X. {img:images/NYSEDREGENTS/2011_4th_Grade/13.PNG} Which stage is shown at X? (A) larva (B) egg (C) adult (D) pupa,,Train
NYSEDREGENTS_2011_4_28,28,1,B,1,1,NYSEDREGENTS,4,2011,"Base your answers on the diagram below and on your knowledge of science. The diagram shows a relationship between several organisms, labeled A, B, C, and D. {img:images/NYSEDREGENTS/2011_4th_Grade/14.PNG} The sequence shown in this diagram represents a (A) life span (B) food chain (C) water cycle (D) seed germinating",,Train
NYSEDREGENTS_2011_4_29,29,1,A,1,1,NYSEDREGENTS,4,2011,"Base your answers on the diagram below and on your knowledge of science. The diagram shows a relationship between several organisms, labeled A, B, C, and D. {img:images/NYSEDREGENTS/2011_4th_Grade/14.PNG} Which organism in the diagram is a producer? (A) A (B) B (C) C (D) D",,Train
NYSEDREGENTS_2011_4_30,30,1,C,1,1,NYSEDREGENTS,4,2011,"Base your answers on the diagram below and on your knowledge of science. The diagram shows a relationship between several organisms, labeled A, B, C, and D. {img:images/NYSEDREGENTS/2011_4th_Grade/14.PNG} Which organism in the diagram is both predator and prey? (A) A (B) B (C) C (D) D",,Train
NYSEDREGENTS_2011_4_4,4,1,B,1,1,NYSEDREGENTS,4,2011,A calendar for the month of September 2003 is shown below. {img:images/NYSEDREGENTS/2011_4th_Grade/02.PNG} The calendar shows the changing appearance of (A) the Sun (B) the Moon (C) the stars (D) Earth,,Train
NYSEDREGENTS_2011_4_9,9,1,A,1,1,NYSEDREGENTS,4,2011,The diagram below shows a solid piece of chocolate before it was melted and the same piece of chocolate after it was melted into a liquid. {img:images/NYSEDREGENTS/2011_4th_Grade/03.PNG} Which property of the piece of chocolate is the same in the two diagrams? (A) mass (B) shape (C) temperature (D) texture,,Train
NYSEDREGENTS_2016_4_15,15,1,C,1,1,NYSEDREGENTS,4,2016,The diagram below shows a balance. Side A has five blocks and side B has three blocks. The mass of each block is shown in grams (g). {img:images/NYSEDREGENTS/2016_4th_Grade/6.png} A student could balance sides A and B by (A) moving 200 g from side A to side B (B) moving 200 g from side B to side A (C) moving 100 g from side A to side B (D) moving 100 g from side B to side A,,Train
NYSEDREGENTS_2016_4_17,17,1,B,1,1,NYSEDREGENTS,4,2016,The diagram below shows a fan that uses energy to move the air in a room. {img:images/NYSEDREGENTS/2016_4th_Grade/7.png} Which form of energy causes the blades of the fan to turn? (A) chemical (B) electrical (C) heat (D) light,,Train
NYSEDREGENTS_2016_4_22,22,1,D,1,1,NYSEDREGENTS,4,2016,The diagram below shows a person lighting a match by rubbing it on a rough surface. {img:images/NYSEDREGENTS/2016_4th_Grade/8.png} Which form of energy is being used to light the match? (A) solar (B) sound (C) electrical (D) mechanical,,Train
NYSEDREGENTS_2016_4_23,23,1,A,1,1,NYSEDREGENTS,4,2016,The diagram below shows a glass of liquid with ice that has been placed in a sunny window. Water droplets have formed on the outside of the glass. {img:images/NYSEDREGENTS/2016_4th_Grade/9.png} Which process caused the water droplets to form on the outside of the glass? (A) condensation (B) evaporation (C) precipitation (D) runoff,,Train
NYSEDREGENTS_2016_4_27,27,1,B,1,1,NYSEDREGENTS,4,2016,"The diagrams A and B below show a student moving the same boxes in two different ways. In diagram B, the student is using wheels, which are part of a simple machine. {img:images/NYSEDREGENTS/2016_4th_Grade/10.png} It will be easier for the student to use wheels to push the boxes in diagram B because there is (A) less mass (B) less friction (C) more gravity (D) more erosion",,Train
NYSEDREGENTS_2016_4_28,28,1,B,1,1,NYSEDREGENTS,4,2016,"The data table below shows air temperatures, in degrees Fahrenheit (°F), recorded at noon for five days. {img:images/NYSEDREGENTS/2016_4th_Grade/11.png} How much lower was the temperature at noon on Wednesday than at noon on Monday? (A) 2°F (B) 4°F (C) 6°F (D) 8°F",,Train
NYSEDREGENTS_2016_4_30,30,1,C,1,1,NYSEDREGENTS,4,2016,The map below shows some weather conditions at five different locations on a single day in the United States. {img:images/NYSEDREGENTS/2016_4th_Grade/12.png} What is the temperature at the location on the map where liquid precipitation is occurring? (A) 28°F (B) 40°F (C) 50°F (D) 65°F,,Train
NYSEDREGENTS_2016_4_4,4,1,D,1,1,NYSEDREGENTS,4,2016,The diagram below shows four plant structures. {img:images/NYSEDREGENTS/2016_4th_Grade/1.png} Which plant structure takes in the water and nutrients used by the plant to grow? (A) flower (B) leaf (C) stem (D) roots,,Train
NYSEDREGENTS_2016_4_5,5,1,B,1,1,NYSEDREGENTS,4,2016,The diagram below shows a model used to help people make healthful food choices. {img:images/NYSEDREGENTS/2016_4th_Grade/2.png} Which good health habit is encouraged by this model? (A) exercising regularly (B) eating a balanced diet (C) avoiding harmful substances (D) washing hands,,Train
NYSEDREGENTS_2016_4_6,6,1,C,1,1,NYSEDREGENTS,4,2016,The diagram below shows seeds from two different plants. {img:images/NYSEDREGENTS/2016_4th_Grade/3.png} Each seed is attached to a structure that helps the seed to (A) obtain water (B) produce food (C) disperse (spread) (D) capture sunlight,,Train
NYSEDREGENTS_2016_4_7,7,1,D,1,1,NYSEDREGENTS,4,2016,The diagram below shows a bird. The {img:images/NYSEDREGENTS/2016_4th_Grade/4.png} represents the bird making sounds (chirping). {img:images/NYSEDREGENTS/2016_4th_Grade/5.png} Which animal behavior is demonstrated by the bird chirping? (A) taking in nutrients (B) eliminating waste (C) reproducing (D) communicating,,Train
OHAT_2007_5_14,14,1,B,1,1,Ohio Achievement Tests,5,2007,Which seed has structures that allow animals to transport the seed on their fur? (A) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2007-8.png} (B) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2007-9.png} (C) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2007-10.png} (D) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2007-11.png},,Train
OHAT_2008_5_28,28,1,B,1,1,Ohio Achievement Tests,5,2008,"Popcorn kernels contain a solid material called starch and a small amount of water at room temperature. When the temperature of the kernels of popcorn increase, they explode or pop. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2008-9.png} Which change in the state of the water takes place inside the kernel, causing the volume to increase? (A) solid -> gas (B) liquid -> gas (C) solid -> liquid (D) liquid -> solid",,Train
OHAT_2009_5_32,32,1,A,1,1,Ohio Achievement Tests,5,2009,"A student connects a bulb to a battery as shown, but the light produced is dim. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-15.png} Which diagram shows how a second battery can be connected to make the bulb brighter? (A) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-16.png} (B) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-17.png} (C) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-18.png} (D) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-19.png}",,Train
OHAT_2009_5_33,33,1,C,1,1,Ohio Achievement Tests,5,2009,A sunflower and bee are shown. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-20.png} What is the function of the sunflower's seeds? (A) food for the bee (B) food for the sunflower (C) reproduction of the sunflower (D) production of sunflower petals,,Train
OHAT_2009_5_40,40,1,A,1,1,Ohio Achievement Tests,5,2009,Which shows a chemical change? (A) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-28.png} (B) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-29.png} (C) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-30.png} (D) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2009-31.png},,Train
OHAT_2010_5_15,15,1,A,1,1,Ohio Achievement Tests,5,2010,Use the information below to answer the question. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2010-5.png} Students observe the liquid in the thermometer rising as the temperature increases. What is the effect of the transfer of thermal energy that explains this observation? (A) The liquid expands. (B) The liquid contracts. (C) The glass around the liquid expands. (D) The glass around the liquid contracts.,,Train
OHAT_2010_5_30,30,1,C,1,1,Ohio Achievement Tests,5,2010,Plants often store food and water in their roots. Which plant has roots that are often eaten by mammals? (A) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2010-11.png} (B) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2010-12.png} (C) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2010-13.png} (D) {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2010-14.png},,Train
OHAT_2011_5_15,15,1,B,1,1,Ohio Achievement Tests,5,2011,"Use the information below to answer the question. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2011-3.png} According to this information, which substance is a metal? (A) substance W (B) substance X (C) substance Y (D) substance Z",,Train
OHAT_2011_5_4,4,1,D,1,1,Ohio Achievement Tests,5,2011,Use the following picture to answer the question. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2011-1.png} What structure on this plant makes seeds so that the plant can reproduce? (A) leaf (B) root (C) stem (D) flower,,Train
OHAT_2011_5_42,42,1,B,1,1,Ohio Achievement Tests,5,2011,A student looks at the two glasses pictured below. One of the glasses contains water. {img:images/StatesDMC-DA/Ohio/5thGr/OH-5-2011-15.png} Why does the straw in the glass of water appear to be split at the surface of the water? (A) The water reflects light passing through it. (B) The water refracts light passing through it. (C) The water scatters light passing through it. (D) The water absorbs light passing through it.,,Train
TAKS_2009_5_10,10,1,D,1,1,TAKS,5,2009,{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-9.png} The chart shows the results of an investigation. Which question could be answered from these data? (A) Does electricity prevent rust? (B) Will a glowing lightbulb get hot? (C) How long will a battery work? (D) Which materials conduct electricity?,,Train
TAKS_2009_5_17,17,1,C,1,1,TAKS,5,2009,"{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-16.png} On a recent field trip, students found a 20-centimeter-long salamander. The salamander had four toes on its front feet and five toes on its back feet. According to the table above, the students most likely found which type of salamander? (A) Gulf Coast water dog (B) Smallmouth salamander (C) Spotted salamander (D) Texas blind salamander",,Train
TAKS_2009_5_19,19,1,A,1,1,TAKS,5,2009,Which picture best shows the process of condensation? (A) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-17.png} (B) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-18.png} (C) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-19.png} (D) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-20.png},,Train
TAKS_2009_5_34,34,1,D,1,1,TAKS,5,2009,{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-25.png} The picture shows a clear glass marble on top of some words. Some of the letters look different because light - (A) bounces as it reaches the marble (B) changes color as it enters the marble (C) shines less brightly behind the marble (D) bends as it passes through the marble,,Train
TAKS_2009_5_4,4,1,A,1,1,TAKS,5,2009,{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-2.png} Which tool below best models the way the dog's jaws work? (A) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-3.png} (B) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-4.png} (C) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-5.png} (D) {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-6.png},,Train
TAKS_2009_5_7,7,1,A,1,1,TAKS,5,2009,"{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-7.png} The picture shows a type of gazelle that lives in Africa. It eats leaves, twigs, flowers, and fruits. Which characteristic most helps this gazelle get food? (A) Long neck (B) Tan fur (C) Curled horns (D) Large ears",,Train
TAKS_2009_5_8,8,1,C,1,1,TAKS,5,2009,{img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-8.png} The pictures show an empty cicada shell and a cicada. The cicada shell most likely shows that - (A) the cicada was killed by a bird (B) the cicada's outer skin helps attract mates (C) cicadas shed their skin during their life cycle (D) cicadas first appeared on Earth before dinosaurs were extinct,,Train
TAKS_2009-A_5_1,1,1,B,1,1,TAKS,5,2009-A,Look at the marine food web below. {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-28.png} What do seals eat? (A) Herring (B) Salmon (C) Seabirds,,Train
TAKS_2009-A_5_28,28,1,A,1,1,TAKS,5,2009-A,"Look at the picture below. It shows an electric circuit. {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-40.png} According to the information in the picture, what must the current in a circuit do? (A) Move in a path (B) Cool a battery (C) Jump through the air",,Train
TAKS_2009-A_5_5,5,1,C,1,1,TAKS,5,2009-A,Look at the picture below. A small fish is hiding inside the coral to keep from being eaten by the larger fish. {img:images/StatesDMC-DA/TAKS/5thGr/TX-5-2009-29.png} What is protecting the small fish? (A) Its food chain (B) Its life cycle (C) Its environment,,Train
VASoL_2007_3_17,17,1,D,1,1,Virginia Standards of Learning - Science,3,2007,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-20.png} This food chain is MOST likely to be found in what type of environment? (A) A stream (B) A marshland (C) An ocean (D) A forest,,Train
VASoL_2007_3_2,2,1,D,1,1,Virginia Standards of Learning - Science,3,2007,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-1.png} What makes the needle on the compass in the picture point north? (A) Rainfall (B) Evaporation (C) Wind currents (D) Magnetism,,Train
VASoL_2007_3_26,26,1,B,1,1,Virginia Standards of Learning - Science,3,2007,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-36.png} These three plants are grouped together because all three - (A) need some shade (B) lose their leaves (C) are shrubs (D) have thorns,,Train
VASoL_2007_3_27,27,1,D,1,1,Virginia Standards of Learning - Science,3,2007,Which of these shows a pulley? (A) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-37.png} (B) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-38.png} (C) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-39.png} (D) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-40.png},,Train
VASoL_2007_3_28,28,1,A,1,1,Virginia Standards of Learning - Science,3,2007,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-41.png} This habitat is BEST for which type of pet? (A) Lizard (B) Butterfly (C) Fish (D) Bird,,Train
VASoL_2007_3_29,29,1,C,1,1,Virginia Standards of Learning - Science,3,2007,Which of these living things is a producer in a food chain? (A) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-42.png} (B) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-43.png} (C) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-44.png} (D) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-45.png},,Train
VASoL_2007_3_3,3,1,C,1,1,Virginia Standards of Learning - Science,3,2007,These pictures can be put in order to tell a story. Which of these pictures MOST likely comes last? (A) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-2.png} (B) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-3.png} (C) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-4.png} (D) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-5.png},,Train
VASoL_2007_3_4,4,1,D,1,1,Virginia Standards of Learning - Science,3,2007,"{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-6.png} The graph shows what happened when salt was added to water in a glass. According to the graph, which of these is correct? (A) Salt tastes different when water is heated. (B) Salt will cause water to heat up. (C) Salt is used to make hot water. (D) Salt dissolves more easily in hot water.",,Train
VASoL_2007_3_7,7,1,C,1,1,Virginia Standards of Learning - Science,3,2007,"{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-7.png} Using the picture, which measurement is closest to how far the frog jumped? (A) 12 centimeters (cm) (B) 14 centimeters (cm) (C) 18 centimeters (cm) (D) 20 centimeters (cm)",,Train
VASoL_2007_3_9,9,1,C,1,1,Virginia Standards of Learning - Science,3,2007,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2007-8.png} A rattlesnake belongs in which of the above groups? (A) Group 1 (B) Group 2 (C) Group 3 (D) Group 4,,Train
VASoL_2007_5_13,13,1,B,1,1,Virginia Standards of Learning - Science,5,2007,{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-13.png} The table lists the parts of a violet plant and their functions. What is the function of violet flowers? (A) Release oxygen (B) Produce seeds (C) Absorb sunlight (D) Promote growth,,Train
VASoL_2007_5_15,15,1,B,1,1,Virginia Standards of Learning - Science,5,2007,{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-15.png} The picture shows some caddis fly larvae. These larvae cover themselves with small twigs and pebbles. What is the advantage of this behavior? (A) They can eat the twigs. (B) They are hidden from predators. (C) They can crawl on the bottom of creeks. (D) They are able to keep warm.,,Train
VASoL_2007_5_16,16,1,C,1,1,Virginia Standards of Learning - Science,5,2007,"{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-16.png} In an experiment, Jackson tested to see how the size of rocks affects the amount of dirt that washes away when water flows downhill. Which variable was manipulated? (A) Amount of water (B) Slope of the hill (C) Size of the rocks (D) Type of dirt",,Train
VASoL_2007_5_20,20,1,D,1,1,Virginia Standards of Learning - Science,5,2007,{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-18.png} The flower's stem appears larger under water because the water - (A) absorbs light (B) produces light (C) repels light (D) refracts light,,Train
VASoL_2007_5_23,23,1,C,1,1,Virginia Standards of Learning - Science,5,2007,Which of these instruments measures wind speed? (A) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-19.png} (B) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-20.png} (C) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-21.png} (D) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-22.png},,Train
VASoL_2007_5_27,27,1,A,1,1,Virginia Standards of Learning - Science,5,2007,Which of these has kinetic energy? (A) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-28.png} (B) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-29.png} (C) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-30.png} (D) {img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-31.png},,Train
VASoL_2007_5_29,29,1,D,1,1,Virginia Standards of Learning - Science,5,2007,"{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-32.png} To find out which soil absorbs (holds) moisture best, each container shown must - (A) be made of a different material (B) have soil from the same place (C) be tested by the same person (D) contain the same amount of soil",,Train
VASoL_2007_5_5,5,1,B,1,1,Virginia Standards of Learning - Science,5,2007,{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-8.png} Which form of energy is being used by the toaster? (A) Chemical (B) Electrical (C) Solar (D) Nuclear,,Train
VASoL_2007_5_6,6,1,A,1,1,Virginia Standards of Learning - Science,5,2007,{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-9.png} A student made a list of examples of each of the five kingdoms. The list contains two examples from the same kingdom. Which one of these should be removed from the list? (A) Worm (B) Mushroom (C) Sunflower (D) Amoeba,,Train
VASoL_2007_5_8,8,1,A,1,1,Virginia Standards of Learning - Science,5,2007,"{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-10.png} Three measurements of the same leaf were taken during June. Based on the graph, how much did the leaf grow in length from June 1 to June 30? (A) 6 cm (B) 7 cm (C) 11 cm (D) 13 cm",,Train
VASoL_2007_5_9,9,1,A,1,1,Virginia Standards of Learning - Science,5,2007,"{img:images/StatesDMC-DA/Virginia/5thGr/VA-5-2007-11.png} To describe this car's motion, a student should use its - (A) direction and speed (B) mass and volume (C) speed and color (D) volume and direction",,Train
VASoL_2008_3_15,15,1,C,1,1,Virginia Standards of Learning - Science,3,2008,"{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-26.png} Based on the chart, which pickle will MOST likely taste sweet? (A) Dill pickles (B) Zesty pickles (C) Candied pickles (D) Pickled peppers",,Train
VASoL_2008_3_18,18,1,A,1,1,Virginia Standards of Learning - Science,3,2008,Which picture shows objects with shapes MOST alike? (A) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-27.png} (B) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-28.png} (C) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-29.png} (D) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-30.png},,Train
VASoL_2008_3_27,27,1,D,1,1,Virginia Standards of Learning - Science,3,2008,"{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-40.png} After winter, which of these will MOST likely make a tree start to bud? (A) More wind (B) Fewer clouds in the sky (C) Less rainfall (D) More hours of daylight",,Train
VASoL_2008_3_29,29,1,B,1,1,Virginia Standards of Learning - Science,3,2008,{img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-42.png} Which thing near this house will wash away the MOST during a heavy rain? (A) Gravel driveway (B) Dirt pile (C) Stepping stones (D) Soil under grass,,Train
VASoL_2008_3_3,3,1,A,1,1,Virginia Standards of Learning - Science,3,2008,Which will have a bad effect on the air people breathe? (A) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-2.png} (B) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-3.png} (C) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-4.png} (D) {img:images/StatesDMC-DA/Virginia/3rdGr/VA-3-2008-5.png},,Train
